successful : 9/ 200 | Time taken: 459.58 seconds 
successful : 69/ 200 | Time taken: 461.35 seconds 
successful : 68/ 200 | Time taken: 457.18 seconds 
successful : 67/ 200 | Time taken: 460.18 seconds 
successful : 66/ 200 | Time taken: 456.38 seconds 
successful : 65/ 200 | Time taken: 454.03 seconds 
successful : 64/ 200 | Time taken: 457.40 seconds 
successful : 123/ 200 | Time taken: 458.89 seconds 
successful : 122/ 200 | Time taken: 467.08 seconds 
successful : 121/ 200 | Time taken: 470.91 seconds 
successful : 162/ 200 | Time taken: 462.06 seconds 
successful : 161/ 200 | Time taken: 461.45 seconds 
successful : 186/ 200 | Time taken: 419.48 seconds 
