successful : 10/ 200 | Time taken: 466.17 seconds 
successful : 75/ 200 | Time taken: 471.23 seconds 
successful : 74/ 200 | Time taken: 465.72 seconds 
successful : 73/ 200 | Time taken: 466.60 seconds 
successful : 72/ 200 | Time taken: 464.74 seconds 
successful : 71/ 200 | Time taken: 462.03 seconds 
successful : 70/ 200 | Time taken: 464.63 seconds 
successful : 138/ 200 | Time taken: 469.05 seconds 
successful : 137/ 200 | Time taken: 477.27 seconds 
successful : 136/ 200 | Time taken: 477.57 seconds 
successful : 172/ 200 | Time taken: 469.24 seconds 
successful : 171/ 200 | Time taken: 454.02 seconds 
successful : 191/ 200 | Time taken: 426.80 seconds 
