successful : 7/ 200 | Time taken: 467.96 seconds 
successful : 57/ 200 | Time taken: 471.97 seconds 
successful : 56/ 200 | Time taken: 465.05 seconds 
successful : 55/ 200 | Time taken: 466.30 seconds 
successful : 54/ 200 | Time taken: 466.35 seconds 
successful : 53/ 200 | Time taken: 465.13 seconds 
successful : 52/ 200 | Time taken: 463.89 seconds 
successful : 144/ 200 | Time taken: 472.53 seconds 
successful : 143/ 200 | Time taken: 480.29 seconds 
successful : 142/ 200 | Time taken: 476.35 seconds 
successful : 174/ 200 | Time taken: 470.95 seconds 
successful : 173/ 200 | Time taken: 464.07 seconds 
successful : 192/ 200 | Time taken: 398.74 seconds 
