successful : 1/ 200 | Time taken: 593.40 seconds 
successful : 21/ 200 | Time taken: 587.73 seconds 
successful : 20/ 200 | Time taken: 589.58 seconds 
successful : 19/ 200 | Time taken: 584.38 seconds 
successful : 18/ 200 | Time taken: 580.94 seconds 
successful : 17/ 200 | Time taken: 587.52 seconds 
successful : 16/ 200 | Time taken: 580.38 seconds 
successful : 132/ 200 | Time taken: 576.34 seconds 
successful : 131/ 200 | Time taken: 577.24 seconds 
successful : 130/ 200 | Time taken: 577.03 seconds 
successful : 168/ 200 | Time taken: 577.79 seconds 
successful : 167/ 200 | Time taken: 580.71 seconds 
successful : 188/ 200 | Time taken: 556.57 seconds 
