successful : 13/ 200 | Time taken: 522.14 seconds 
successful : 93/ 200 | Time taken: 522.34 seconds 
successful : 92/ 200 | Time taken: 515.12 seconds 
successful : 91/ 200 | Time taken: 513.40 seconds 
successful : 90/ 200 | Time taken: 515.37 seconds 
successful : 89/ 200 | Time taken: 513.89 seconds 
successful : 88/ 200 | Time taken: 513.69 seconds 
successful : 111/ 200 | Time taken: 513.48 seconds 
successful : 110/ 200 | Time taken: 515.91 seconds 
successful : 109/ 200 | Time taken: 518.69 seconds 
successful : 152/ 200 | Time taken: 513.34 seconds 
successful : 151/ 200 | Time taken: 517.34 seconds 
successful : 181/ 200 | Time taken: 513.99 seconds 
successful : 196/ 200 | Time taken: 521.32 seconds 
