successful : 15/ 200 | Time taken: 583.56 seconds 
successful : 105/ 200 | Time taken: 589.72 seconds 
successful : 104/ 200 | Time taken: 577.01 seconds 
successful : 103/ 200 | Time taken: 578.28 seconds 
successful : 102/ 200 | Time taken: 575.26 seconds 
successful : 101/ 200 | Time taken: 582.91 seconds 
successful : 100/ 200 | Time taken: 582.67 seconds 
successful : 126/ 200 | Time taken: 599.72 seconds 
successful : 125/ 200 | Time taken: 605.61 seconds 
successful : 124/ 200 | Time taken: 596.52 seconds 
successful : 164/ 200 | Time taken: 601.18 seconds 
successful : 163/ 200 | Time taken: 594.23 seconds 
successful : 189/ 200 | Time taken: 564.28 seconds 
