successful : 3/ 200 | Time taken: 600.74 seconds 
successful : 33/ 200 | Time taken: 602.03 seconds 
successful : 32/ 200 | Time taken: 585.54 seconds 
successful : 31/ 200 | Time taken: 576.91 seconds 
successful : 30/ 200 | Time taken: 588.92 seconds 
successful : 29/ 200 | Time taken: 584.22 seconds 
successful : 28/ 200 | Time taken: 587.92 seconds 
successful : 150/ 200 | Time taken: 584.02 seconds 
successful : 149/ 200 | Time taken: 584.73 seconds 
successful : 148/ 200 | Time taken: 590.25 seconds 
successful : 174/ 200 | Time taken: 596.10 seconds 
successful : 173/ 200 | Time taken: 595.46 seconds 
successful : 192/ 200 | Time taken: 554.58 seconds 
