successful : 9/ 200 | Time taken: 599.05 seconds 
successful : 69/ 200 | Time taken: 600.81 seconds 
successful : 68/ 200 | Time taken: 593.72 seconds 
successful : 67/ 200 | Time taken: 583.92 seconds 
successful : 66/ 200 | Time taken: 580.68 seconds 
successful : 65/ 200 | Time taken: 587.19 seconds 
successful : 64/ 200 | Time taken: 577.56 seconds 
successful : 144/ 200 | Time taken: 600.97 seconds 
successful : 143/ 200 | Time taken: 598.99 seconds 
successful : 142/ 200 | Time taken: 596.68 seconds 
successful : 172/ 200 | Time taken: 595.08 seconds 
successful : 171/ 200 | Time taken: 580.98 seconds 
successful : 193/ 200 | Time taken: 549.74 seconds 
