successful : 15/ 200 | Time taken: 26.50 seconds 
successful : 105/ 200 | Time taken: 21.91 seconds 
successful : 104/ 200 | Time taken: 21.68 seconds 
successful : 103/ 200 | Time taken: 21.88 seconds 
successful : 102/ 200 | Time taken: 19.84 seconds 
successful : 101/ 200 | Time taken: 19.24 seconds 
successful : 100/ 200 | Time taken: 18.67 seconds 
successful : 129/ 200 | Time taken: 17.74 seconds 
successful : 128/ 200 | Time taken: 17.85 seconds 
successful : 127/ 200 | Time taken: 18.28 seconds 
successful : 168/ 200 | Time taken: 18.56 seconds 
successful : 167/ 200 | Time taken: 18.44 seconds 
successful : 189/ 200 | Time taken: 17.07 seconds 
