successful : 4/ 200 | Time taken: 27.39 seconds 
successful : 39/ 200 | Time taken: 22.80 seconds 
successful : 38/ 200 | Time taken: 22.55 seconds 
successful : 37/ 200 | Time taken: 22.50 seconds 
successful : 36/ 200 | Time taken: 20.01 seconds 
successful : 35/ 200 | Time taken: 19.31 seconds 
successful : 34/ 200 | Time taken: 19.44 seconds 
successful : 141/ 200 | Time taken: 19.09 seconds 
successful : 140/ 200 | Time taken: 19.22 seconds 
successful : 139/ 200 | Time taken: 19.27 seconds 
successful : 178/ 200 | Time taken: 19.07 seconds 
successful : 177/ 200 | Time taken: 19.13 seconds 
successful : 196/ 200 | Time taken: 16.81 seconds 
