successful : 3/ 200 | Time taken: 27.00 seconds 
successful : 33/ 200 | Time taken: 22.20 seconds 
successful : 32/ 200 | Time taken: 21.79 seconds 
successful : 31/ 200 | Time taken: 22.02 seconds 
successful : 30/ 200 | Time taken: 19.90 seconds 
successful : 29/ 200 | Time taken: 18.92 seconds 
successful : 28/ 200 | Time taken: 18.58 seconds 
successful : 135/ 200 | Time taken: 18.67 seconds 
successful : 134/ 200 | Time taken: 18.83 seconds 
successful : 133/ 200 | Time taken: 18.78 seconds 
successful : 172/ 200 | Time taken: 18.85 seconds 
successful : 171/ 200 | Time taken: 18.55 seconds 
successful : 191/ 200 | Time taken: 16.53 seconds 
