successful : 8/ 200 | Time taken: 27.80 seconds 
successful : 63/ 200 | Time taken: 22.55 seconds 
successful : 62/ 200 | Time taken: 22.43 seconds 
successful : 61/ 200 | Time taken: 22.39 seconds 
successful : 60/ 200 | Time taken: 19.94 seconds 
successful : 59/ 200 | Time taken: 19.23 seconds 
successful : 58/ 200 | Time taken: 19.13 seconds 
successful : 147/ 200 | Time taken: 18.97 seconds 
successful : 146/ 200 | Time taken: 19.07 seconds 
successful : 145/ 200 | Time taken: 19.10 seconds 
successful : 176/ 200 | Time taken: 19.30 seconds 
successful : 175/ 200 | Time taken: 18.81 seconds 
successful : 194/ 200 | Time taken: 16.81 seconds 
