successful : 5/ 200 | Time taken: 31.55 seconds 
successful : 45/ 200 | Time taken: 22.10 seconds 
successful : 44/ 200 | Time taken: 21.89 seconds 
successful : 43/ 200 | Time taken: 21.88 seconds 
successful : 42/ 200 | Time taken: 18.57 seconds 
successful : 41/ 200 | Time taken: 19.00 seconds 
successful : 40/ 200 | Time taken: 19.16 seconds 
successful : 150/ 200 | Time taken: 24.76 seconds 
successful : 149/ 200 | Time taken: 24.12 seconds 
successful : 148/ 200 | Time taken: 23.85 seconds 
successful : 180/ 200 | Time taken: 19.03 seconds 
successful : 179/ 200 | Time taken: 16.60 seconds 
successful : 200/ 200 | Time taken: 12.90 seconds 
