successful : 14/ 200 | Time taken: 111.88 seconds 
successful : 99/ 200 | Time taken: 108.29 seconds 
successful : 98/ 200 | Time taken: 99.88 seconds 
successful : 97/ 200 | Time taken: 95.75 seconds 
successful : 96/ 200 | Time taken: 87.41 seconds 
successful : 95/ 200 | Time taken: 89.86 seconds 
successful : 94/ 200 | Time taken: 106.50 seconds 
successful : 123/ 200 | Time taken: 105.97 seconds 
successful : 122/ 200 | Time taken: 109.64 seconds 
successful : 121/ 200 | Time taken: 99.16 seconds 
successful : 162/ 200 | Time taken: 88.06 seconds 
successful : 161/ 200 | Time taken: 85.91 seconds 
successful : 186/ 200 | Time taken: 91.15 seconds 
