successful : 7/ 200 | Time taken: 98.63 seconds 
successful : 57/ 200 | Time taken: 88.46 seconds 
successful : 56/ 200 | Time taken: 87.11 seconds 
successful : 55/ 200 | Time taken: 86.93 seconds 
successful : 54/ 200 | Time taken: 93.14 seconds 
successful : 53/ 200 | Time taken: 105.97 seconds 
successful : 52/ 200 | Time taken: 92.75 seconds 
successful : 114/ 200 | Time taken: 88.92 seconds 
successful : 113/ 200 | Time taken: 87.77 seconds 
successful : 112/ 200 | Time taken: 87.05 seconds 
successful : 158/ 200 | Time taken: 91.72 seconds 
successful : 157/ 200 | Time taken: 97.85 seconds 
successful : 184/ 200 | Time taken: 89.14 seconds 
successful : 199/ 200 | Time taken: 102.48 seconds 
