successful : 10/ 200 | Time taken: 97.45 seconds 
successful : 75/ 200 | Time taken: 90.11 seconds 
successful : 74/ 200 | Time taken: 87.72 seconds 
successful : 73/ 200 | Time taken: 94.31 seconds 
successful : 72/ 200 | Time taken: 90.17 seconds 
successful : 71/ 200 | Time taken: 87.92 seconds 
successful : 70/ 200 | Time taken: 88.24 seconds 
successful : 108/ 200 | Time taken: 86.68 seconds 
successful : 107/ 200 | Time taken: 89.88 seconds 
successful : 106/ 200 | Time taken: 88.95 seconds 
successful : 154/ 200 | Time taken: 90.45 seconds 
successful : 153/ 200 | Time taken: 88.34 seconds 
successful : 182/ 200 | Time taken: 90.99 seconds 
successful : 195/ 200 | Time taken: 91.17 seconds 
