successful : 8/ 200 | Time taken: 116.05 seconds 
successful : 63/ 200 | Time taken: 101.77 seconds 
successful : 62/ 200 | Time taken: 103.30 seconds 
successful : 61/ 200 | Time taken: 102.79 seconds 
successful : 60/ 200 | Time taken: 99.08 seconds 
successful : 59/ 200 | Time taken: 104.01 seconds 
successful : 58/ 200 | Time taken: 100.42 seconds 
successful : 132/ 200 | Time taken: 99.37 seconds 
successful : 131/ 200 | Time taken: 104.55 seconds 
successful : 130/ 200 | Time taken: 101.84 seconds 
successful : 164/ 200 | Time taken: 100.36 seconds 
successful : 163/ 200 | Time taken: 103.92 seconds 
successful : 188/ 200 | Time taken: 93.18 seconds 
