successful : 9/ 200 | Time taken: 117.27 seconds 
successful : 69/ 200 | Time taken: 106.25 seconds 
successful : 68/ 200 | Time taken: 107.05 seconds 
successful : 67/ 200 | Time taken: 102.85 seconds 
successful : 66/ 200 | Time taken: 105.46 seconds 
successful : 65/ 200 | Time taken: 105.82 seconds 
successful : 64/ 200 | Time taken: 103.11 seconds 
successful : 141/ 200 | Time taken: 107.00 seconds 
successful : 140/ 200 | Time taken: 105.99 seconds 
successful : 139/ 200 | Time taken: 110.84 seconds 
successful : 174/ 200 | Time taken: 103.94 seconds 
successful : 173/ 200 | Time taken: 107.15 seconds 
successful : 194/ 200 | Time taken: 86.60 seconds 
