successful : 9/ 200 | Time taken: 13.48 seconds 
successful : 69/ 200 | Time taken: 12.17 seconds 
successful : 68/ 200 | Time taken: 11.87 seconds 
successful : 67/ 200 | Time taken: 11.81 seconds 
successful : 66/ 200 | Time taken: 12.11 seconds 
successful : 65/ 200 | Time taken: 11.92 seconds 
successful : 64/ 200 | Time taken: 11.90 seconds 
successful : 114/ 200 | Time taken: 11.82 seconds 
successful : 113/ 200 | Time taken: 11.87 seconds 
successful : 112/ 200 | Time taken: 11.86 seconds 
successful : 158/ 200 | Time taken: 11.91 seconds 
successful : 157/ 200 | Time taken: 11.96 seconds 
successful : 185/ 200 | Time taken: 11.87 seconds 
successful : 200/ 200 | Time taken: 11.61 seconds 
