successful : 12/ 200 | Time taken: 15.02 seconds 
successful : 87/ 200 | Time taken: 13.43 seconds 
successful : 86/ 200 | Time taken: 13.25 seconds 
successful : 85/ 200 | Time taken: 13.35 seconds 
successful : 84/ 200 | Time taken: 13.60 seconds 
successful : 83/ 200 | Time taken: 13.27 seconds 
successful : 82/ 200 | Time taken: 13.33 seconds 
successful : 129/ 200 | Time taken: 13.26 seconds 
successful : 128/ 200 | Time taken: 13.13 seconds 
successful : 127/ 200 | Time taken: 13.24 seconds 
successful : 172/ 200 | Time taken: 13.27 seconds 
successful : 171/ 200 | Time taken: 13.15 seconds 
successful : 191/ 200 | Time taken: 12.09 seconds 
