successful : 13/ 200 | Time taken: 15.27 seconds 
successful : 93/ 200 | Time taken: 13.75 seconds 
successful : 92/ 200 | Time taken: 13.46 seconds 
successful : 91/ 200 | Time taken: 13.48 seconds 
successful : 90/ 200 | Time taken: 13.51 seconds 
successful : 89/ 200 | Time taken: 13.42 seconds 
successful : 88/ 200 | Time taken: 13.53 seconds 
successful : 147/ 200 | Time taken: 13.39 seconds 
successful : 146/ 200 | Time taken: 13.30 seconds 
successful : 145/ 200 | Time taken: 13.29 seconds 
successful : 180/ 200 | Time taken: 13.32 seconds 
successful : 179/ 200 | Time taken: 13.14 seconds 
successful : 195/ 200 | Time taken: 11.57 seconds 
