successful : 5/ 200 | Time taken: 15.02 seconds 
successful : 45/ 200 | Time taken: 13.21 seconds 
successful : 44/ 200 | Time taken: 12.98 seconds 
successful : 43/ 200 | Time taken: 13.03 seconds 
successful : 42/ 200 | Time taken: 13.18 seconds 
successful : 41/ 200 | Time taken: 12.79 seconds 
successful : 40/ 200 | Time taken: 12.88 seconds 
successful : 126/ 200 | Time taken: 12.71 seconds 
successful : 125/ 200 | Time taken: 12.57 seconds 
successful : 124/ 200 | Time taken: 12.71 seconds 
successful : 164/ 200 | Time taken: 12.68 seconds 
successful : 163/ 200 | Time taken: 12.54 seconds 
successful : 187/ 200 | Time taken: 12.32 seconds 
