successful : 10/ 200 | Time taken: 15.25 seconds 
successful : 75/ 200 | Time taken: 13.49 seconds 
successful : 74/ 200 | Time taken: 13.33 seconds 
successful : 73/ 200 | Time taken: 13.47 seconds 
successful : 72/ 200 | Time taken: 13.60 seconds 
successful : 71/ 200 | Time taken: 13.36 seconds 
successful : 70/ 200 | Time taken: 13.44 seconds 
successful : 144/ 200 | Time taken: 13.33 seconds 
successful : 143/ 200 | Time taken: 13.15 seconds 
successful : 142/ 200 | Time taken: 13.22 seconds 
successful : 178/ 200 | Time taken: 13.44 seconds 
successful : 177/ 200 | Time taken: 13.28 seconds 
successful : 194/ 200 | Time taken: 12.04 seconds 
