successful : 2/ 200 | Time taken: 15.23 seconds 
successful : 27/ 200 | Time taken: 13.50 seconds 
successful : 26/ 200 | Time taken: 13.29 seconds 
successful : 25/ 200 | Time taken: 13.41 seconds 
successful : 24/ 200 | Time taken: 13.45 seconds 
successful : 23/ 200 | Time taken: 13.34 seconds 
successful : 22/ 200 | Time taken: 13.39 seconds 
successful : 141/ 200 | Time taken: 13.28 seconds 
successful : 140/ 200 | Time taken: 13.21 seconds 
successful : 139/ 200 | Time taken: 13.16 seconds 
successful : 176/ 200 | Time taken: 13.08 seconds 
successful : 175/ 200 | Time taken: 13.13 seconds 
successful : 192/ 200 | Time taken: 12.10 seconds 
