successful : 5/ 200 | Time taken: 67.23 seconds 
successful : 45/ 200 | Time taken: 66.08 seconds 
successful : 44/ 200 | Time taken: 65.77 seconds 
successful : 43/ 200 | Time taken: 65.62 seconds 
successful : 42/ 200 | Time taken: 64.87 seconds 
successful : 41/ 200 | Time taken: 65.29 seconds 
successful : 40/ 200 | Time taken: 64.88 seconds 
successful : 117/ 200 | Time taken: 65.31 seconds 
successful : 116/ 200 | Time taken: 64.47 seconds 
successful : 115/ 200 | Time taken: 65.45 seconds 
successful : 158/ 200 | Time taken: 64.44 seconds 
successful : 157/ 200 | Time taken: 64.20 seconds 
successful : 184/ 200 | Time taken: 65.49 seconds 
successful : 199/ 200 | Time taken: 63.91 seconds 
