successful : 11/ 200 | Time taken: 72.74 seconds 
successful : 81/ 200 | Time taken: 72.28 seconds 
successful : 80/ 200 | Time taken: 71.37 seconds 
successful : 79/ 200 | Time taken: 71.05 seconds 
successful : 78/ 200 | Time taken: 71.92 seconds 
successful : 77/ 200 | Time taken: 71.52 seconds 
successful : 76/ 200 | Time taken: 72.51 seconds 
successful : 141/ 200 | Time taken: 71.53 seconds 
successful : 140/ 200 | Time taken: 71.59 seconds 
successful : 139/ 200 | Time taken: 71.66 seconds 
successful : 176/ 200 | Time taken: 70.83 seconds 
successful : 175/ 200 | Time taken: 71.11 seconds 
successful : 193/ 200 | Time taken: 67.77 seconds 
