successful : 6/ 200 | Time taken: 67.04 seconds 
successful : 51/ 200 | Time taken: 63.97 seconds 
successful : 50/ 200 | Time taken: 62.08 seconds 
successful : 49/ 200 | Time taken: 62.83 seconds 
successful : 48/ 200 | Time taken: 62.31 seconds 
successful : 47/ 200 | Time taken: 62.29 seconds 
successful : 46/ 200 | Time taken: 62.49 seconds 
successful : 114/ 200 | Time taken: 63.09 seconds 
successful : 113/ 200 | Time taken: 62.48 seconds 
successful : 112/ 200 | Time taken: 62.36 seconds 
successful : 152/ 200 | Time taken: 62.11 seconds 
successful : 151/ 200 | Time taken: 62.38 seconds 
successful : 181/ 200 | Time taken: 62.41 seconds 
successful : 196/ 200 | Time taken: 63.48 seconds 
