successful : 9/ 200 | Time taken: 71.86 seconds 
successful : 69/ 200 | Time taken: 71.10 seconds 
successful : 68/ 200 | Time taken: 70.02 seconds 
successful : 67/ 200 | Time taken: 69.94 seconds 
successful : 66/ 200 | Time taken: 70.30 seconds 
successful : 65/ 200 | Time taken: 70.73 seconds 
successful : 64/ 200 | Time taken: 70.96 seconds 
successful : 123/ 200 | Time taken: 69.90 seconds 
successful : 122/ 200 | Time taken: 69.05 seconds 
successful : 121/ 200 | Time taken: 69.87 seconds 
successful : 170/ 200 | Time taken: 69.82 seconds 
successful : 169/ 200 | Time taken: 69.54 seconds 
successful : 189/ 200 | Time taken: 67.17 seconds 
