successful : 3/ 200 | Time taken: 72.66 seconds 
successful : 33/ 200 | Time taken: 72.81 seconds 
successful : 32/ 200 | Time taken: 71.79 seconds 
successful : 31/ 200 | Time taken: 71.77 seconds 
successful : 30/ 200 | Time taken: 72.31 seconds 
successful : 29/ 200 | Time taken: 72.94 seconds 
successful : 28/ 200 | Time taken: 73.90 seconds 
successful : 138/ 200 | Time taken: 72.93 seconds 
successful : 137/ 200 | Time taken: 72.65 seconds 
successful : 136/ 200 | Time taken: 73.14 seconds 
successful : 178/ 200 | Time taken: 73.53 seconds 
successful : 177/ 200 | Time taken: 72.61 seconds 
successful : 194/ 200 | Time taken: 67.15 seconds 
