successful : 6/ 200 | Time taken: 20.93 seconds 
successful : 51/ 200 | Time taken: 18.43 seconds 
successful : 50/ 200 | Time taken: 18.23 seconds 
successful : 49/ 200 | Time taken: 18.08 seconds 
successful : 48/ 200 | Time taken: 18.11 seconds 
successful : 47/ 200 | Time taken: 18.12 seconds 
successful : 46/ 200 | Time taken: 18.23 seconds 
successful : 117/ 200 | Time taken: 18.09 seconds 
successful : 116/ 200 | Time taken: 18.01 seconds 
successful : 115/ 200 | Time taken: 18.13 seconds 
successful : 162/ 200 | Time taken: 18.24 seconds 
successful : 161/ 200 | Time taken: 18.14 seconds 
successful : 185/ 200 | Time taken: 20.37 seconds 
successful : 200/ 200 | Time taken: 18.52 seconds 
