successful : 3/ 200 | Time taken: 21.24 seconds 
successful : 33/ 200 | Time taken: 18.46 seconds 
successful : 32/ 200 | Time taken: 18.05 seconds 
successful : 31/ 200 | Time taken: 18.03 seconds 
successful : 30/ 200 | Time taken: 18.10 seconds 
successful : 29/ 200 | Time taken: 18.06 seconds 
successful : 28/ 200 | Time taken: 18.22 seconds 
successful : 129/ 200 | Time taken: 18.22 seconds 
successful : 128/ 200 | Time taken: 18.12 seconds 
successful : 127/ 200 | Time taken: 18.17 seconds 
successful : 164/ 200 | Time taken: 18.16 seconds 
successful : 163/ 200 | Time taken: 18.09 seconds 
successful : 186/ 200 | Time taken: 18.11 seconds 
