successful : 15/ 200 | Time taken: 20.65 seconds 
successful : 105/ 200 | Time taken: 18.16 seconds 
successful : 104/ 200 | Time taken: 17.77 seconds 
successful : 103/ 200 | Time taken: 17.81 seconds 
successful : 102/ 200 | Time taken: 17.98 seconds 
successful : 101/ 200 | Time taken: 17.67 seconds 
successful : 100/ 200 | Time taken: 17.84 seconds 
successful : 108/ 200 | Time taken: 17.80 seconds 
successful : 107/ 200 | Time taken: 17.83 seconds 
successful : 106/ 200 | Time taken: 17.80 seconds 
successful : 154/ 200 | Time taken: 17.89 seconds 
successful : 153/ 200 | Time taken: 17.80 seconds 
successful : 181/ 200 | Time taken: 17.85 seconds 
successful : 196/ 200 | Time taken: 16.68 seconds 
