successful : 10/ 200 | Time taken: 27.66 seconds 
successful : 75/ 200 | Time taken: 18.55 seconds 
successful : 74/ 200 | Time taken: 18.15 seconds 
successful : 73/ 200 | Time taken: 21.53 seconds 
successful : 72/ 200 | Time taken: 24.53 seconds 
successful : 71/ 200 | Time taken: 24.79 seconds 
successful : 70/ 200 | Time taken: 24.74 seconds 
successful : 150/ 200 | Time taken: 18.39 seconds 
successful : 149/ 200 | Time taken: 18.18 seconds 
successful : 148/ 200 | Time taken: 18.05 seconds 
successful : 180/ 200 | Time taken: 18.15 seconds 
successful : 179/ 200 | Time taken: 17.26 seconds 
successful : 195/ 200 | Time taken: 14.76 seconds 
