successful : 1/ 200 | Time taken: 21.53 seconds 
successful : 21/ 200 | Time taken: 18.56 seconds 
successful : 20/ 200 | Time taken: 18.33 seconds 
successful : 19/ 200 | Time taken: 18.17 seconds 
successful : 18/ 200 | Time taken: 18.25 seconds 
successful : 17/ 200 | Time taken: 18.28 seconds 
successful : 16/ 200 | Time taken: 18.37 seconds 
successful : 138/ 200 | Time taken: 18.36 seconds 
successful : 137/ 200 | Time taken: 18.26 seconds 
successful : 136/ 200 | Time taken: 18.34 seconds 
successful : 168/ 200 | Time taken: 18.21 seconds 
successful : 167/ 200 | Time taken: 18.21 seconds 
successful : 188/ 200 | Time taken: 18.40 seconds 
