successful : 2/ 200 | Time taken: 21.70 seconds 
successful : 27/ 200 | Time taken: 18.92 seconds 
successful : 26/ 200 | Time taken: 19.08 seconds 
successful : 25/ 200 | Time taken: 18.67 seconds 
successful : 24/ 200 | Time taken: 18.45 seconds 
successful : 23/ 200 | Time taken: 18.75 seconds 
successful : 22/ 200 | Time taken: 18.61 seconds 
successful : 144/ 200 | Time taken: 18.29 seconds 
successful : 143/ 200 | Time taken: 18.30 seconds 
successful : 142/ 200 | Time taken: 18.40 seconds 
successful : 178/ 200 | Time taken: 18.31 seconds 
successful : 177/ 200 | Time taken: 18.38 seconds 
successful : 193/ 200 | Time taken: 18.19 seconds 
