successful : 1/ 200 | Time taken: 1078.18 seconds 
successful : 21/ 200 | Time taken: 955.69 seconds 
successful : 20/ 200 | Time taken: 856.01 seconds 
successful : 19/ 200 | Time taken: 933.15 seconds 
successful : 18/ 200 | Time taken: 929.44 seconds 
successful : 17/ 200 | Time taken: 905.80 seconds 
successful : 16/ 200 | Time taken: 935.76 seconds 
successful : 129/ 200 | Time taken: 915.04 seconds 
successful : 128/ 200 | Time taken: 940.53 seconds 
successful : 127/ 200 | Time taken: 866.59 seconds 
successful : 158/ 200 | Time taken: 920.31 seconds 
successful : 157/ 200 | Time taken: 933.11 seconds 
successful : 184/ 200 | Time taken: 821.88 seconds 
successful : 200/ 200 | Time taken: 755.91 seconds 
