successful : 6/ 200 | Time taken: 1086.17 seconds 
successful : 51/ 200 | Time taken: 953.45 seconds 
successful : 50/ 200 | Time taken: 931.72 seconds 
successful : 49/ 200 | Time taken: 924.59 seconds 
successful : 48/ 200 | Time taken: 953.26 seconds 
successful : 47/ 200 | Time taken: 912.39 seconds 
successful : 46/ 200 | Time taken: 974.84 seconds 
successful : 138/ 200 | Time taken: 972.65 seconds 
successful : 137/ 200 | Time taken: 923.25 seconds 
successful : 136/ 200 | Time taken: 966.67 seconds 
successful : 168/ 200 | Time taken: 865.92 seconds 
successful : 167/ 200 | Time taken: 906.26 seconds 
successful : 190/ 200 | Time taken: 938.78 seconds 
