successful : 7/ 200 | Time taken: 1051.12 seconds 
successful : 57/ 200 | Time taken: 927.44 seconds 
successful : 56/ 200 | Time taken: 898.88 seconds 
successful : 55/ 200 | Time taken: 901.67 seconds 
successful : 54/ 200 | Time taken: 916.93 seconds 
successful : 53/ 200 | Time taken: 906.42 seconds 
successful : 52/ 200 | Time taken: 864.14 seconds 
successful : 114/ 200 | Time taken: 917.39 seconds 
successful : 113/ 200 | Time taken: 916.28 seconds 
successful : 112/ 200 | Time taken: 893.29 seconds 
successful : 154/ 200 | Time taken: 906.24 seconds 
successful : 153/ 200 | Time taken: 882.88 seconds 
successful : 182/ 200 | Time taken: 867.26 seconds 
successful : 196/ 200 | Time taken: 775.39 seconds 
