successful : 13/ 200 | Time taken: 1090.08 seconds 
successful : 93/ 200 | Time taken: 959.85 seconds 
successful : 92/ 200 | Time taken: 977.66 seconds 
successful : 91/ 200 | Time taken: 957.87 seconds 
successful : 90/ 200 | Time taken: 963.94 seconds 
successful : 89/ 200 | Time taken: 990.56 seconds 
successful : 88/ 200 | Time taken: 958.12 seconds 
successful : 144/ 200 | Time taken: 968.32 seconds 
successful : 143/ 200 | Time taken: 965.75 seconds 
successful : 142/ 200 | Time taken: 936.76 seconds 
successful : 176/ 200 | Time taken: 873.53 seconds 
successful : 175/ 200 | Time taken: 934.59 seconds 
successful : 193/ 200 | Time taken: 867.97 seconds 
