successful : 12/ 200 | Time taken: 1199.25 seconds 
successful : 87/ 200 | Time taken: 983.95 seconds 
successful : 86/ 200 | Time taken: 939.13 seconds 
successful : 85/ 200 | Time taken: 962.21 seconds 
successful : 84/ 200 | Time taken: 959.77 seconds 
successful : 83/ 200 | Time taken: 957.25 seconds 
successful : 82/ 200 | Time taken: 953.59 seconds 
successful : 150/ 200 | Time taken: 958.31 seconds 
successful : 149/ 200 | Time taken: 947.27 seconds 
successful : 148/ 200 | Time taken: 940.15 seconds 
successful : 178/ 200 | Time taken: 925.73 seconds 
successful : 177/ 200 | Time taken: 901.51 seconds 
successful : 194/ 200 | Time taken: 871.18 seconds 
