successful : 9/ 200 | Time taken: 1061.61 seconds 
successful : 69/ 200 | Time taken: 951.99 seconds 
successful : 68/ 200 | Time taken: 882.51 seconds 
successful : 67/ 200 | Time taken: 916.91 seconds 
successful : 66/ 200 | Time taken: 929.59 seconds 
successful : 65/ 200 | Time taken: 922.93 seconds 
successful : 64/ 200 | Time taken: 934.12 seconds 
successful : 120/ 200 | Time taken: 931.03 seconds 
successful : 119/ 200 | Time taken: 891.90 seconds 
successful : 118/ 200 | Time taken: 871.90 seconds 
successful : 160/ 200 | Time taken: 911.74 seconds 
successful : 159/ 200 | Time taken: 896.99 seconds 
successful : 183/ 200 | Time taken: 861.10 seconds 
successful : 198/ 200 | Time taken: 743.29 seconds 
