successful : 13/ 200 | Time taken: 68.45 seconds 
successful : 93/ 200 | Time taken: 65.45 seconds 
successful : 92/ 200 | Time taken: 65.56 seconds 
successful : 91/ 200 | Time taken: 65.58 seconds 
successful : 90/ 200 | Time taken: 65.28 seconds 
successful : 89/ 200 | Time taken: 64.85 seconds 
successful : 88/ 200 | Time taken: 65.24 seconds 
successful : 141/ 200 | Time taken: 64.71 seconds 
successful : 140/ 200 | Time taken: 64.90 seconds 
successful : 139/ 200 | Time taken: 64.44 seconds 
successful : 176/ 200 | Time taken: 64.45 seconds 
successful : 175/ 200 | Time taken: 64.96 seconds 
successful : 193/ 200 | Time taken: 63.68 seconds 
