successful : 15/ 200 | Time taken: 65.73 seconds 
successful : 105/ 200 | Time taken: 63.32 seconds 
successful : 104/ 200 | Time taken: 61.92 seconds 
successful : 103/ 200 | Time taken: 62.90 seconds 
successful : 102/ 200 | Time taken: 62.51 seconds 
successful : 101/ 200 | Time taken: 62.21 seconds 
successful : 100/ 200 | Time taken: 62.34 seconds 
successful : 126/ 200 | Time taken: 61.85 seconds 
successful : 125/ 200 | Time taken: 62.44 seconds 
successful : 124/ 200 | Time taken: 62.61 seconds 
successful : 162/ 200 | Time taken: 62.31 seconds 
successful : 161/ 200 | Time taken: 62.60 seconds 
successful : 186/ 200 | Time taken: 62.43 seconds 
