successful : 1/ 200 | Time taken: 67.99 seconds 
successful : 21/ 200 | Time taken: 63.70 seconds 
successful : 20/ 200 | Time taken: 62.88 seconds 
successful : 19/ 200 | Time taken: 62.40 seconds 
successful : 18/ 200 | Time taken: 61.74 seconds 
successful : 17/ 200 | Time taken: 61.72 seconds 
successful : 16/ 200 | Time taken: 62.54 seconds 
successful : 135/ 200 | Time taken: 62.08 seconds 
successful : 134/ 200 | Time taken: 61.99 seconds 
successful : 133/ 200 | Time taken: 61.57 seconds 
successful : 164/ 200 | Time taken: 61.54 seconds 
successful : 163/ 200 | Time taken: 62.09 seconds 
successful : 187/ 200 | Time taken: 61.87 seconds 
