successful : 14/ 200 | Time taken: 61.67 seconds 
successful : 99/ 200 | Time taken: 59.21 seconds 
successful : 98/ 200 | Time taken: 58.05 seconds 
successful : 97/ 200 | Time taken: 58.41 seconds 
successful : 96/ 200 | Time taken: 58.41 seconds 
successful : 95/ 200 | Time taken: 57.92 seconds 
successful : 94/ 200 | Time taken: 58.42 seconds 
successful : 108/ 200 | Time taken: 58.46 seconds 
successful : 107/ 200 | Time taken: 58.18 seconds 
successful : 106/ 200 | Time taken: 58.43 seconds 
successful : 152/ 200 | Time taken: 58.29 seconds 
successful : 151/ 200 | Time taken: 58.32 seconds 
successful : 181/ 200 | Time taken: 58.25 seconds 
successful : 196/ 200 | Time taken: 58.54 seconds 
