successful : 4/ 200 | Time taken: 67.71 seconds 
successful : 39/ 200 | Time taken: 64.45 seconds 
successful : 38/ 200 | Time taken: 63.36 seconds 
successful : 37/ 200 | Time taken: 63.75 seconds 
successful : 36/ 200 | Time taken: 63.15 seconds 
successful : 35/ 200 | Time taken: 62.70 seconds 
successful : 34/ 200 | Time taken: 63.31 seconds 
successful : 132/ 200 | Time taken: 62.81 seconds 
successful : 131/ 200 | Time taken: 63.35 seconds 
successful : 130/ 200 | Time taken: 62.86 seconds 
successful : 170/ 200 | Time taken: 62.71 seconds 
successful : 169/ 200 | Time taken: 62.87 seconds 
successful : 190/ 200 | Time taken: 62.94 seconds 
