successful : 7/ 200 | Time taken: 65.68 seconds 
successful : 57/ 200 | Time taken: 63.19 seconds 
successful : 56/ 200 | Time taken: 62.81 seconds 
successful : 55/ 200 | Time taken: 62.75 seconds 
successful : 54/ 200 | Time taken: 62.30 seconds 
successful : 53/ 200 | Time taken: 63.33 seconds 
successful : 52/ 200 | Time taken: 62.45 seconds 
successful : 108/ 200 | Time taken: 63.10 seconds 
successful : 107/ 200 | Time taken: 62.48 seconds 
successful : 106/ 200 | Time taken: 62.51 seconds 
successful : 152/ 200 | Time taken: 62.81 seconds 
successful : 151/ 200 | Time taken: 61.88 seconds 
successful : 181/ 200 | Time taken: 62.07 seconds 
successful : 196/ 200 | Time taken: 61.89 seconds 
