successful : 15/ 200 | Time taken: 67.89 seconds 
successful : 105/ 200 | Time taken: 64.00 seconds 
successful : 104/ 200 | Time taken: 64.20 seconds 
successful : 103/ 200 | Time taken: 63.86 seconds 
successful : 102/ 200 | Time taken: 63.90 seconds 
successful : 101/ 200 | Time taken: 64.13 seconds 
successful : 100/ 200 | Time taken: 63.37 seconds 
successful : 114/ 200 | Time taken: 63.76 seconds 
successful : 113/ 200 | Time taken: 64.00 seconds 
successful : 112/ 200 | Time taken: 63.95 seconds 
successful : 156/ 200 | Time taken: 63.88 seconds 
successful : 155/ 200 | Time taken: 63.30 seconds 
successful : 183/ 200 | Time taken: 64.14 seconds 
successful : 198/ 200 | Time taken: 63.06 seconds 
