successful : 13/ 200 | Time taken: 66.77 seconds 
successful : 93/ 200 | Time taken: 63.95 seconds 
successful : 92/ 200 | Time taken: 64.27 seconds 
successful : 91/ 200 | Time taken: 63.61 seconds 
successful : 90/ 200 | Time taken: 63.45 seconds 
successful : 89/ 200 | Time taken: 64.17 seconds 
successful : 88/ 200 | Time taken: 62.53 seconds 
successful : 111/ 200 | Time taken: 63.01 seconds 
successful : 110/ 200 | Time taken: 62.78 seconds 
successful : 109/ 200 | Time taken: 62.90 seconds 
successful : 154/ 200 | Time taken: 63.30 seconds 
successful : 153/ 200 | Time taken: 63.85 seconds 
successful : 182/ 200 | Time taken: 62.79 seconds 
successful : 197/ 200 | Time taken: 63.67 seconds 
