successful : 6/ 200 | Time taken: 68.69 seconds 
successful : 51/ 200 | Time taken: 66.30 seconds 
successful : 50/ 200 | Time taken: 66.49 seconds 
successful : 49/ 200 | Time taken: 66.56 seconds 
successful : 48/ 200 | Time taken: 66.79 seconds 
successful : 47/ 200 | Time taken: 66.77 seconds 
successful : 46/ 200 | Time taken: 67.04 seconds 
successful : 120/ 200 | Time taken: 66.64 seconds 
successful : 119/ 200 | Time taken: 67.34 seconds 
successful : 118/ 200 | Time taken: 67.40 seconds 
successful : 160/ 200 | Time taken: 66.77 seconds 
successful : 159/ 200 | Time taken: 67.03 seconds 
successful : 185/ 200 | Time taken: 67.32 seconds 
successful : 200/ 200 | Time taken: 65.75 seconds 
