successful : 4/ 200 | Time taken: 73.70 seconds 
successful : 39/ 200 | Time taken: 73.24 seconds 
successful : 38/ 200 | Time taken: 72.23 seconds 
successful : 37/ 200 | Time taken: 71.75 seconds 
successful : 36/ 200 | Time taken: 71.55 seconds 
successful : 35/ 200 | Time taken: 71.46 seconds 
successful : 34/ 200 | Time taken: 71.87 seconds 
successful : 141/ 200 | Time taken: 71.59 seconds 
successful : 140/ 200 | Time taken: 70.94 seconds 
successful : 139/ 200 | Time taken: 69.81 seconds 
successful : 176/ 200 | Time taken: 71.03 seconds 
successful : 175/ 200 | Time taken: 71.56 seconds 
successful : 193/ 200 | Time taken: 66.28 seconds 
