successful : 14/ 200 | Time taken: 73.47 seconds 
successful : 99/ 200 | Time taken: 72.47 seconds 
successful : 98/ 200 | Time taken: 70.13 seconds 
successful : 97/ 200 | Time taken: 70.85 seconds 
successful : 96/ 200 | Time taken: 70.13 seconds 
successful : 95/ 200 | Time taken: 69.78 seconds 
successful : 94/ 200 | Time taken: 70.76 seconds 
successful : 135/ 200 | Time taken: 69.93 seconds 
successful : 134/ 200 | Time taken: 70.08 seconds 
successful : 133/ 200 | Time taken: 68.62 seconds 
successful : 170/ 200 | Time taken: 69.26 seconds 
successful : 169/ 200 | Time taken: 69.66 seconds 
successful : 190/ 200 | Time taken: 67.37 seconds 
