successful : 11/ 200 | Time taken: 73.70 seconds 
successful : 81/ 200 | Time taken: 72.34 seconds 
successful : 80/ 200 | Time taken: 71.15 seconds 
successful : 79/ 200 | Time taken: 70.44 seconds 
successful : 78/ 200 | Time taken: 70.71 seconds 
successful : 77/ 200 | Time taken: 70.96 seconds 
successful : 76/ 200 | Time taken: 70.25 seconds 
successful : 144/ 200 | Time taken: 70.88 seconds 
successful : 143/ 200 | Time taken: 70.87 seconds 
successful : 142/ 200 | Time taken: 69.21 seconds 
successful : 174/ 200 | Time taken: 70.54 seconds 
successful : 173/ 200 | Time taken: 70.24 seconds 
successful : 192/ 200 | Time taken: 66.63 seconds 
