successful : 8/ 200 | Time taken: 71.96 seconds 
successful : 63/ 200 | Time taken: 71.73 seconds 
successful : 62/ 200 | Time taken: 70.83 seconds 
successful : 61/ 200 | Time taken: 70.45 seconds 
successful : 60/ 200 | Time taken: 71.28 seconds 
successful : 59/ 200 | Time taken: 70.45 seconds 
successful : 58/ 200 | Time taken: 70.02 seconds 
successful : 123/ 200 | Time taken: 70.06 seconds 
successful : 122/ 200 | Time taken: 70.43 seconds 
successful : 121/ 200 | Time taken: 68.88 seconds 
successful : 168/ 200 | Time taken: 70.59 seconds 
successful : 167/ 200 | Time taken: 71.37 seconds 
successful : 189/ 200 | Time taken: 67.73 seconds 
