successful : 9/ 200 | Time taken: 847.45 seconds 
successful : 69/ 200 | Time taken: 910.91 seconds 
successful : 68/ 200 | Time taken: 1065.51 seconds 
successful : 67/ 200 | Time taken: 1243.12 seconds 
successful : 66/ 200 | Time taken: 1152.51 seconds 
successful : 65/ 200 | Time taken: 1028.13 seconds 
successful : 64/ 200 | Time taken: 1023.94 seconds 
successful : 114/ 200 | Time taken: 1044.61 seconds 
successful : 113/ 200 | Time taken: 1025.10 seconds 
successful : 112/ 200 | Time taken: 987.66 seconds 
successful : 174/ 200 | Time taken: 1009.37 seconds 
successful : 173/ 200 | Time taken: 1038.65 seconds 
successful : 185/ 200 | Time taken: 1008.20 seconds 
successful : 199/ 200 | Time taken: 730.44 seconds 
