successful : 7/ 200 | Time taken: 950.11 seconds 
successful : 57/ 200 | Time taken: 1005.26 seconds 
successful : 56/ 200 | Time taken: 1058.23 seconds 
successful : 55/ 200 | Time taken: 1064.55 seconds 
successful : 54/ 200 | Time taken: 1054.20 seconds 
successful : 53/ 200 | Time taken: 1061.78 seconds 
successful : 52/ 200 | Time taken: 1068.17 seconds 
successful : 147/ 200 | Time taken: 1065.08 seconds 
successful : 146/ 200 | Time taken: 1041.07 seconds 
successful : 145/ 200 | Time taken: 1068.84 seconds 
successful : 172/ 200 | Time taken: 1141.47 seconds 
successful : 171/ 200 | Time taken: 1076.41 seconds 
successful : 190/ 200 | Time taken: 979.02 seconds 
