successful : 13/ 200 | Time taken: 868.51 seconds 
successful : 93/ 200 | Time taken: 959.66 seconds 
successful : 92/ 200 | Time taken: 1066.37 seconds 
successful : 91/ 200 | Time taken: 1065.89 seconds 
successful : 90/ 200 | Time taken: 1102.14 seconds 
successful : 89/ 200 | Time taken: 1274.31 seconds 
successful : 88/ 200 | Time taken: 1064.10 seconds 
successful : 117/ 200 | Time taken: 1070.77 seconds 
successful : 116/ 200 | Time taken: 1084.48 seconds 
successful : 115/ 200 | Time taken: 1068.06 seconds 
successful : 176/ 200 | Time taken: 1077.72 seconds 
successful : 175/ 200 | Time taken: 1073.54 seconds 
successful : 193/ 200 | Time taken: 959.69 seconds 
