successful : 5/ 200 | Time taken: 944.97 seconds 
successful : 45/ 200 | Time taken: 994.27 seconds 
successful : 44/ 200 | Time taken: 1055.66 seconds 
successful : 43/ 200 | Time taken: 1051.34 seconds 
successful : 42/ 200 | Time taken: 1061.50 seconds 
successful : 41/ 200 | Time taken: 1057.93 seconds 
successful : 40/ 200 | Time taken: 1051.72 seconds 
successful : 144/ 200 | Time taken: 1057.50 seconds 
successful : 143/ 200 | Time taken: 1064.08 seconds 
successful : 142/ 200 | Time taken: 1083.42 seconds 
successful : 168/ 200 | Time taken: 1072.16 seconds 
successful : 167/ 200 | Time taken: 1073.85 seconds 
successful : 189/ 200 | Time taken: 1011.14 seconds 
