successful : 10/ 200 | Time taken: 937.60 seconds 
successful : 75/ 200 | Time taken: 977.96 seconds 
successful : 74/ 200 | Time taken: 1051.40 seconds 
successful : 73/ 200 | Time taken: 1040.68 seconds 
successful : 72/ 200 | Time taken: 1051.43 seconds 
successful : 71/ 200 | Time taken: 1041.52 seconds 
successful : 70/ 200 | Time taken: 1056.26 seconds 
successful : 132/ 200 | Time taken: 1063.91 seconds 
successful : 131/ 200 | Time taken: 1063.80 seconds 
successful : 130/ 200 | Time taken: 1078.54 seconds 
successful : 162/ 200 | Time taken: 1061.01 seconds 
successful : 161/ 200 | Time taken: 995.47 seconds 
successful : 186/ 200 | Time taken: 1032.23 seconds 
