successful : 10/ 200 | Time taken: 21.28 seconds 
successful : 75/ 200 | Time taken: 18.70 seconds 
successful : 74/ 200 | Time taken: 18.42 seconds 
successful : 73/ 200 | Time taken: 18.39 seconds 
successful : 72/ 200 | Time taken: 18.40 seconds 
successful : 71/ 200 | Time taken: 18.45 seconds 
successful : 70/ 200 | Time taken: 18.51 seconds 
successful : 138/ 200 | Time taken: 18.37 seconds 
successful : 137/ 200 | Time taken: 18.28 seconds 
successful : 136/ 200 | Time taken: 18.38 seconds 
successful : 172/ 200 | Time taken: 18.27 seconds 
successful : 171/ 200 | Time taken: 18.32 seconds 
successful : 191/ 200 | Time taken: 18.10 seconds 
