successful : 2/ 200 | Time taken: 20.92 seconds 
successful : 27/ 200 | Time taken: 18.46 seconds 
successful : 26/ 200 | Time taken: 18.01 seconds 
successful : 25/ 200 | Time taken: 18.22 seconds 
successful : 24/ 200 | Time taken: 18.24 seconds 
successful : 23/ 200 | Time taken: 18.04 seconds 
successful : 22/ 200 | Time taken: 17.97 seconds 
successful : 120/ 200 | Time taken: 18.13 seconds 
successful : 119/ 200 | Time taken: 18.14 seconds 
successful : 118/ 200 | Time taken: 18.13 seconds 
successful : 164/ 200 | Time taken: 18.15 seconds 
successful : 163/ 200 | Time taken: 17.94 seconds 
successful : 187/ 200 | Time taken: 17.99 seconds 
