successful : 5/ 200 | Time taken: 21.38 seconds 
successful : 45/ 200 | Time taken: 18.66 seconds 
successful : 44/ 200 | Time taken: 18.31 seconds 
successful : 43/ 200 | Time taken: 18.33 seconds 
successful : 42/ 200 | Time taken: 18.42 seconds 
successful : 41/ 200 | Time taken: 18.30 seconds 
successful : 40/ 200 | Time taken: 18.42 seconds 
successful : 141/ 200 | Time taken: 18.24 seconds 
successful : 140/ 200 | Time taken: 18.24 seconds 
successful : 139/ 200 | Time taken: 18.19 seconds 
successful : 170/ 200 | Time taken: 18.34 seconds 
successful : 169/ 200 | Time taken: 18.25 seconds 
successful : 190/ 200 | Time taken: 18.23 seconds 
