successful : 6/ 200 | Time taken: 20.83 seconds 
successful : 51/ 200 | Time taken: 18.03 seconds 
successful : 50/ 200 | Time taken: 17.76 seconds 
successful : 49/ 200 | Time taken: 17.89 seconds 
successful : 48/ 200 | Time taken: 18.13 seconds 
successful : 47/ 200 | Time taken: 17.80 seconds 
successful : 46/ 200 | Time taken: 17.81 seconds 
successful : 114/ 200 | Time taken: 17.77 seconds 
successful : 113/ 200 | Time taken: 17.71 seconds 
successful : 112/ 200 | Time taken: 17.71 seconds 
successful : 152/ 200 | Time taken: 17.78 seconds 
successful : 151/ 200 | Time taken: 17.78 seconds 
successful : 181/ 200 | Time taken: 17.64 seconds 
successful : 196/ 200 | Time taken: 16.44 seconds 
