successful : 10/ 200 | Time taken: 12.71 seconds 
successful : 75/ 200 | Time taken: 8.19 seconds 
successful : 74/ 200 | Time taken: 7.56 seconds 
successful : 73/ 200 | Time taken: 7.47 seconds 
successful : 72/ 200 | Time taken: 7.60 seconds 
successful : 71/ 200 | Time taken: 7.66 seconds 
successful : 70/ 200 | Time taken: 7.52 seconds 
successful : 114/ 200 | Time taken: 7.88 seconds 
successful : 113/ 200 | Time taken: 7.92 seconds 
successful : 112/ 200 | Time taken: 7.65 seconds 
successful : 154/ 200 | Time taken: 7.61 seconds 
successful : 153/ 200 | Time taken: 7.62 seconds 
successful : 182/ 200 | Time taken: 7.89 seconds 
successful : 187/ 200 | Time taken: 7.55 seconds 
successful : 196/ 200 | Time taken: 7.55 seconds 
